,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,aa_and_mixed,aa,latino,immigrant,county,state,FIPS,area,prc_obese,nh_weighted_health_score,nh_num_beds,nh_prc_occupied,nh_nurse_hours,nh_total_fines,nh_overall_rating,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths_april11,deaths_april23,deaths_april25,deaths,cases_march24,cases_april1,cases_april11,cases_april23,cases_april25,cases_may11,ten_plus,order,density,death_prc,cases_prc,prc_incarcerated,uninsured
713,2.95,4.317910328900215,9.253802659870988,20.45711555307797,6.627379151071116,10.121844389583499,12.100023891056779,7.100422075336466,4.5,35297,0.1,138371,15.433869813761554,2.2909424662682207,1.6123320637994956,12.781579955337465,3.888820634381482,Parker County,TX,48367.0,903.48,35.0,51.457926436781605,870.0,75.78160919540231,3.093289252873564,0.0,3.152873563218391,425.0,0,0,0,0,0,0,0,0,1,4,13,22,24,45,31,39,153.15336255368132,0.0,9.395032196052642e-05,0.003071452833324902,1.0941599034479452
714,2.53,2.9383801237779172,7.20602744640775,25.4749304870392,10.881693425419321,9.16674141178581,11.647681406404162,6.875953000269082,13.2,24767,0.7,132064,14.509631693724256,12.120638478313543,10.89093166949358,19.441331475648173,6.710382844681367,Wichita County,TX,48485.0,627.78,35.3,34.53116047745358,1508.0,64.39655172413794,3.2438902652519896,1095.6598143236074,3.3229442970822283,485.0,0,0,0,0,0,2,2,2,5,38,54,62,62,75,46,39,210.3666889674727,1.5144172522413376e-05,0.00040889265810516113,0.0036724618366852434,10.30560940150231
715,2.37,4.27207569619536,7.852913680274229,27.23873197541007,5.8896852602056695,12.124989376469589,12.331794101815914,3.561007393977166,5.1,28642,0.7,75457,21.33533005552832,5.825834581284705,0.0,2.8758100640099657,1.51344474336377,Augusta County,VA,51015.0,967.0,33.2,90.58190476190478,189.0,92.80423280423278,3.3802568783068785,256787.5555555556,2.6296296296296293,200.0,0,0,0,0,0,1,1,1,0,1,17,33,36,64,34,42,78.03205791106515,1.3252580940138092e-05,0.00022529387598234756,0.0026505161880276185,6.630266244351077
716,2.52,0.18180986575799848,12.877055366249685,23.89370411873671,10.09730829922016,5.915681386786196,8.876666590436113,6.528003293159832,6.4,38770,0.9,329261,15.66022091896702,31.396673155946196,28.84064617431156,5.814839899046652,13.46409079727025,Henrico County,VA,51087.0,233.7,31.6,102.96290258568851,1663.0,85.43595911004209,3.5785951473241133,46817.03788334336,2.2886349969933857,1337.0,2044000,0,2,2,2,83,89,110,11,78,368,718,764,1083,49,42,1408.9045785194694,0.0003340814733600396,0.001117654383604496,0.004060608453476118,0.8376333668427236
717,2.59,0.48555474629764506,10.701626608400096,38.32240835154164,11.209031318281136,12.303957271182325,7.380432143724206,1.7795581451808693,9.1,25171,3.1,98985,12.267515280092942,5.0734959842400364,4.493610142950954,3.3196949032681724,7.806233267666818,Montgomery County,VA,51121.0,387.01,26.7,52.35138075313807,239.0,77.99163179916319,3.5027443096234308,0.0,2.502092050209205,90.0,327000,0,0,0,0,0,1,1,0,1,31,50,51,66,34,42,255.7685847910907,1.0102540789008435e-05,0.0003131787644592615,0.0009092286710107592,0.455624589584275
718,2.75,0.1384894942046116,11.17707249087028,21.93691230174832,7.809219695499532,7.521655522819892,11.80600885627084,5.537815570806061,5.9,35081,0.4,242634,13.20713502641839,32.018595909888965,30.02423403150425,6.530824204357178,6.1487672791117465,Chesapeake city,VA,51550.0,340.8,36.0,69.81152706082122,1525.3723536737234,81.09863013141917,3.810527943653544,21942.471284545958,2.9955962272388272,1052.0,1841000,0,0,0,0,5,6,9,0,31,115,186,200,340,43,42,711.9542253521126,3.7092905363634116e-05,0.00047396490186865815,0.0043357484936158985,5.14808312107948
719,2.37,0.8733409798459774,15.595608717024415,20.462067835490746,9.662461084712435,13.414714075045055,7.702769129936098,3.488448304112732,11.0,29962,1.6,134313,15.408039430285973,53.43414263697482,50.4552798314385,6.0202660948679565,5.7112863237363465,Hampton city,VA,51650.0,51.41,37.9,69.81152706082122,1525.3723536737234,81.09863013141917,3.810527943653544,21942.471284545958,2.9955962272388272,339.0,2036000,0,0,1,1,1,1,3,0,14,64,99,101,146,41,42,2612.5851001750634,2.2335887069754974e-05,0.0004764989241547728,0.0025239552388823124,4.384534631792903
720,2.39,0.19006770110592489,15.295403893864849,24.60956225558219,10.897775535091041,6.708717043017535,10.784239518943696,3.6861359909171187,14.6,33094,6.4,228783,13.205963729822585,48.359362365210714,46.56945664669141,7.0704554097113865,7.5315910710148914,Richmond city,VA,51760.0,59.81,31.0,28.666999999999994,80.0,87.625,3.957,0.0,5.0,996.0,2044000,0,0,0,0,13,14,18,8,33,148,259,287,546,48,42,3825.1630162180236,7.86771744404086e-05,0.0006469012120655817,0.0043534703190359425,1.1141562091588781
721,2.37,0.8243162648036125,8.809746954076852,24.91053932009883,14.756752151316347,11.751299309874756,11.970690977251428,5.0779585924853015,14.4,27959,4.5,99920,16.91853482786229,32.5890712570056,29.401521216973578,6.5432345876701365,7.332866293034427,Roanoke city,VA,51770.0,42.56,35.0,44.68502762430938,362.0,92.6243093922652,3.5707420994475143,0.0,3.839779005524862,591.0,327000,0,0,0,0,0,0,1,0,6,17,28,33,106,37,42,2347.7443609022557,1.00080064051241e-05,0.00017013610888710968,0.0059147317854283425,1.3400720576461254
722,2.39,1.7300019621950422,11.671790175943489,26.505984694878673,9.183072797436065,9.794623585584407,13.205572633919815,3.7641441559290993,3.0,36251,3.2,84460,24.63059436419607,3.665640539900545,2.0329149893440683,8.121004025574237,7.758702344304996,Island County,WA,53029.0,208.45,29.4,563.0,112.0,46.16071428571429,5.087280000000002,175295.0,2.0,61.0,0,0,1,3,7,9,9,9,25,109,157,160,161,174,55,49,405.18109858479255,0.00010655931802036468,0.0018588681032441392,0.0007222353776935828,7.629647170258124
723,2.34,0.4128185450792559,9.478948900473682,34.48887242319193,9.65095662759004,5.5360025404218165,16.033766439969302,3.4613247241260683,11.6,23929,2.1,93224,18.2184845104265,6.081052089590664,4.582510941388484,1.3676735604565349,1.6111730884750708,Cabell County,WV,54011.0,281.02,33.2,171.11961895161292,496.0,96.53225806451614,3.801155967741936,41989.032258064515,1.6653225806451617,611.0,0,0,0,0,0,0,0,0,0,1,21,38,38,53,34,48,331.73439612838945,0.0,0.0002252638805457822,0.006554106238736806,1.835364283875407
724,2.38,3.2948999381939856,6.340444577055052,17.636026512648918,5.920589927750901,29.483600093774644,10.26832335201722,4.876281409177127,6.3,30722,0.1,87847,17.725135747378964,3.7155509009983274,3.201019955149294,4.89601238516967,2.175373091852881,Dodge County,WI,55027.0,875.63,33.2,72.35237951105938,859.0,70.47729918509896,3.6698720721769496,27307.613504074507,2.8544819557625147,439.0,0,0,0,0,0,1,1,1,2,13,18,20,23,74,41,47,100.32433790527963,1.1383428005509578e-05,0.00020490170409917242,0.004997324894418705,4.403109952531125
725,2.5,1.246896451000438,6.860668906090258,28.722433182415656,9.148167080473199,13.529648021031113,14.086461223893675,4.410690813494962,3.9,30090,1.3,104534,15.965140528440509,1.9113398511489084,0.6323301509556699,2.556106147282224,3.3845447414238428,Eau Claire County,WI,55035.0,637.98,30.8,52.72918750000001,384.0,82.91666666666667,4.257655833333334,11468.213541666668,4.026041666666667,225.0,0,0,0,0,0,0,0,0,4,12,21,23,24,57,43,47,163.85153139596852,0.0,0.00020089157594658198,0.002152409742284807,0.6552891882067087
726,2.43,1.9825237245137648,5.519120548717465,21.012872310438784,8.734379404303299,21.02414732688152,8.64417927276144,4.4949732218359495,8.2,29145,0.7,103066,18.44643238313314,4.3312052471232025,2.7176760522383714,5.264587739894825,2.0501426270545084,Fond du Lac County,WI,55039.0,719.55,34.1,78.4533207236842,608.0,72.5657894736842,3.5581870723684217,0.0,3.1101973684210527,260.0,0,0,1,2,2,3,3,3,16,24,52,66,67,101,56,47,143.23674518796471,2.910756214464518e-05,0.0005045310771738498,0.002522655385869249,1.6979411251043075
727,2.36,1.1157578853275445,8.333865406716894,28.85167922359852,9.954028859660324,10.349891457029752,13.636508747286424,3.934682671434045,2.6,33774,0.6,118230,16.17356001014971,2.4477712932419857,1.9309819842679523,1.9758098621331304,2.676985536665821,La Crosse County,WI,55063.0,451.69,27.0,36.58388541666668,672.0,81.57738095238095,4.214602114078198,10420.644345238095,3.7991071428571423,201.0,0,0,0,0,0,0,0,0,5,19,25,25,26,32,47,47,261.750315481857,0.0,0.0002114522540810285,0.0017000761228114691,1.2128901294087768
728,2.24,3.9526132404181187,5.271080139372822,26.62578397212544,4.2090592334494765,20.005574912891984,12.568641114982581,5.889895470383277,8.3,31272,0.0,73055,20.45034563000479,2.959414140031483,1.0649510642666484,3.0921908151392783,1.0307302717130928,Wood County,WI,55141.0,793.12,28.5,38.93184494382023,445.0,65.52808988764046,4.095843033707865,22762.224719101127,3.6786516853932585,91.0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,0,47,92.11090377244301,0.0,2.7376634042844432e-05,0.0012456368489494217,0.7104236534117945
729,2.66,2.3737169097784983,2.3804700162074552,18.02066450567261,8.242166396542409,26.25945434900054,11.514046461372233,9.582658022690438,18.2,21822,0.0,71385,17.175877285143937,1.88835189465574,1.8701407858793864,14.842053652728165,8.274847657070811,DeKalb County,AL,1049.0,777.09,29.1,69.81152706082122,1525.3723536737234,81.09863013141917,3.810527943653544,21942.471284545958,2.9955962272388272,235.0,0,0,0,0,0,2,2,2,0,5,21,61,61,158,38,37,91.86194649268424,2.8017090425159347e-05,0.00029417944946417317,0.0032920081249562232,1.0534425999859849
730,2.51,0.6495268402981325,11.851268737961645,24.230466460095467,8.789213633699019,9.451804706473494,10.96089104765095,5.880914496273344,11.2,31683,0.9,659300,15.88047929622327,43.78613681177007,42.86303655392082,3.980888821477324,3.6118610647656606,Jefferson County,AL,1073.0,1111.28,34.3,34.986999244713004,3972.0,86.50805639476333,4.02186886203424,12062.744209466267,2.6097683786505543,1509.0,1452000,0,0,4,15,32,33,61,86,292,579,778,797,1131,56,37,593.279821467137,9.252237221295313e-05,0.0008782041559229485,0.002288791142120431,1.092674048232979
731,2.75,0.5680862358363956,13.852201316640437,20.36792660907144,10.706301705800769,7.268344928392255,11.530977685897891,5.796470267178569,8.7,33298,1.9,4410824,15.171745687427109,7.321285093216143,5.846730678893557,31.27844139779777,14.965049614312427,Maricopa County,AZ,4013.0,9200.14,26.9,44.36288941146096,9258.0,74.950313242601,4.1142716909813055,2682.255238712464,3.1001101330693404,7717.0,21332000,1023400,2,5,47,115,121,250,139,871,1891,2970,3234,5988,54,41,479.4300956289796,5.6678752088045225e-05,0.0004287180807939741,0.0017495597194537801,0.6886014948680668
732,2.25,1.8883209346903385,10.923736935785678,21.504039067135224,12.10579161151933,4.5068686960887225,13.318652731504724,4.0048377527269405,8.2,29389,0.0,231993,31.74923381308919,1.3168500773730245,0.8086450884293923,14.675442793532564,6.779945946644943,Yavapai County,AZ,4025.0,8123.5,23.0,37.90352536231885,552.0,76.05072463768116,3.5973388405797087,941.1340579710144,3.4855072463768115,542.0,0,0,0,0,0,1,1,4,3,24,63,75,76,180,44,41,28.55825690896781,1.724189954007233e-05,0.0002715599177561392,0.0023362773876798005,0.621570478419585
733,2.38,2.408223201174743,4.539542689322425,26.20096496748479,6.947765890497168,15.989091671911053,9.779735682819384,5.7352632683029166,18.7,20738,0.2,68114,17.134509792406845,57.86181989018411,57.60636579851426,2.1375928590304487,1.286079220130957,Jefferson County,AR,5069.0,870.75,40.9,144.23435,620.0,64.83870967741936,4.522583258064516,83536.91129032258,1.6306451612903223,335.0,0,0,0,0,2,7,7,19,21,42,91,142,149,238,49,0,78.22451909273614,0.00027894412308776464,0.0013359955368940305,0.004918225328126377,8.23912851983441
734,2.53,3.1099721589471017,9.662110858010633,27.71450265755505,7.4569729182485425,12.35763097949886,14.290685902303213,5.115793470007593,13.3,24056,0.5,78727,15.632502191116135,5.949674190557243,4.533387529056106,4.40001524254703,3.04342855691186,White County,AR,5145.0,1035.08,31.5,56.08920716510903,642.0,62.211838006230536,4.297972258566978,4838.177570093459,3.996884735202492,314.0,0,0,0,0,0,1,1,1,1,11,28,29,31,36,41,0,76.05885535417553,1.2702122524673873e-05,0.0003556594306908684,0.003988466472747596,0.5131657499968583
735,2.54,3.4531735463826014,10.853676579375646,26.34906544360605,12.04418799625191,7.4586970459140876,12.455491443507421,3.9187256497509497,10.9,28915,1.2,231256,18.516276334451863,3.2855363752724256,1.7379008544643164,16.660324488878125,6.7622029266267685,Butte County,CA,6007.0,1636.46,27.2,161.41676923076926,910.0,86.54945054945055,4.277384747252746,23743.252747252747,2.2054945054945057,586.0,0,0,0,0,0,0,0,0,2,8,14,16,16,20,38,53,141.31478924018919,0.0,6.0538969799702494e-05,0.0025339883073304042,0.8138167225931596
736,2.6,1.7519334400577216,14.488963044801695,18.12473224955469,13.062839620301686,6.347094766747086,9.004306554530901,2.9830218033415257,4.8,43133,1.9,190678,21.201711786362356,1.4506130754465645,0.6403465528272795,12.922308813811767,9.624078289052747,El Dorado County,CA,6017.0,1707.88,21.5,28.780435975609755,328.0,80.9451219512195,4.624500779690486,0.0,4.076219512195122,389.0,0,0,0,0,0,0,0,0,2,18,32,40,42,56,44,53,111.64601728458673,0.0,0.0001678221923871658,0.0020400885262064844,0.8065954121608172
737,4.11,10.488436034287565,7.174510755296781,25.11402231926249,7.679120168203138,2.7672650816755624,15.062267507682355,5.720524017467247,19.8,16920,1.3,181827,12.93097284781688,3.3009399044146366,2.310437943759728,84.56224873093655,31.004746269805928,Imperial County,CA,6025.0,4176.6,34.6,89.23558498023716,253.0,83.00395256916997,3.7563572060208337,0.0,2.150197628458498,525.0,0,0,0,0,3,8,8,12,6,38,79,232,251,564,45,53,43.53469329119379,6.599679915524098e-05,0.00043447892777200307,0.0028873599630417925,5.388638651025431
738,3.17,17.305943017506813,8.338761467231768,21.193825987896453,8.638337068463354,4.0838696903524605,10.195039785591105,5.755926230942947,16.9,22778,0.9,896764,10.936656690054463,6.626827125085306,5.607829930728709,53.954663657327906,20.056112868045552,Kern County,CA,6029.0,8131.92,32.2,117.65472719949871,1939.0,84.52294997421353,4.053377332328413,1102.2919030428056,2.2421328224534727,2161.0,0,0,0,1,3,4,4,15,12,110,371,699,755,1286,49,53,110.27703174650021,1.6726808837107645e-05,0.00041370973857112907,0.0024097755931326414,3.0629017221922368
739,2.4,0.9646803707224336,19.47035408745247,21.624732652091254,8.701431796577946,4.5330323193916335,9.5703125,2.9794439163498097,3.4,70928,8.3,259666,22.41841442468401,3.5907666001709893,2.4308149699999237,16.115317369235868,18.43213974875417,Marin County,CA,6041.0,520.31,15.7,107.65149070247936,968.0,82.96487603305785,4.2868081714876025,1603.1435950413227,2.7654958677685952,312.0,27406000,7242400,0,4,10,11,12,14,38,107,154,209,212,265,55,55,499.06017566450777,5.391541441698182e-05,0.0005930695585868,0.0012015435212927375,1.8466029437816474
740,3.38,13.033283513965829,5.841395419601383,20.88028137501454,8.491368123361106,12.439030938722176,11.056319750843501,5.46372284919051,16.1,23711,0.6,274765,11.190653831455972,4.6239513766309415,3.318472148927265,60.210725529088485,27.851800629628954,Merced County,CA,6047.0,1934.97,28.3,75.03693854033291,781.0,82.18950064020486,4.013053725992318,0.0,3.400768245838668,680.0,0,0,0,0,3,3,3,3,1,10,59,100,102,173,41,53,141.9996175651302,1.0918421196295016e-05,0.00021472895019380197,0.0024748421378268702,0.9801102760540772
741,2.52,4.502904848683084,10.609317321620484,22.79800009345357,11.268943818824663,6.739560456676482,10.281451022537887,5.474043269006121,7.2,36924,0.7,284010,20.278863420302105,2.769972888278581,1.8038097250096827,22.8069434174853,11.176014929051792,San Luis Obispo County,CA,6079.0,3298.57,25.3,43.06230728476822,755.0,74.86092715231787,4.295977178807947,2628.4768211920527,4.570860927152318,573.0,235000,0,0,0,1,1,1,1,27,80,110,149,165,226,53,53,86.10094677390505,3.5210027815921977e-06,0.00038731030597514174,0.002017534593852329,2.361184465335711
742,2.93,0.3102329019094752,21.149177296787887,18.900048556113404,10.10828252482222,8.005539702396472,8.7458410373308,5.759042081167643,4.4,62017,10.6,769545,16.118355651716275,3.37394174479725,2.1277508137925656,24.31436758084323,35.308786360771634,San Mateo County,CA,6081.0,448.41,20.7,134.87366228332334,1673.0,85.85176329946205,3.9801699999999993,47776.97668858339,3.0095636580992235,1000.0,33736000,7714000,1,10,21,39,41,56,142,388,652,966,1019,1464,61,55,1716.163778684686,7.277027334333925e-05,0.0008472538967831641,0.0012994691668453437,0.4583227751463568
743,2.42,1.576243578498935,18.917428893622354,20.295702292945744,8.640521237940108,9.88096729733116,10.058889863425636,3.8416238566595666,4.1,49976,4.4,69267,13.885399974013598,1.925881011159716,1.5923888720458517,12.603404218459008,11.291090995712244,Broomfield County,CO,8014.0,33.03,19.2,50.0,210.0,87.14285714285714,3.84924,0.0,3.0,61.0,29883000,1458900,0,1,2,4,5,17,1,20,68,113,135,200,46,46,2097.0935513169843,0.0002454271153651811,0.0009817084614607244,0.0008806502374868263,0.42588822960428274
744,2.35,1.2586655438427643,7.6151521075504895,22.14394201416563,13.982917036346413,14.051339117881472,12.0452939141942,4.381268891261523,6.5,36428,1.4,266784,18.109781696053734,9.803436487945305,6.436293031066331,10.939936427971695,9.353259565791053,New London County,CT,9011.0,664.88,29.6,44.78844135630905,1799.0,84.50250138966094,3.7524923957754313,15698.310728182325,3.1789883268482493,0.0,0,0,0,1,7,17,28,56,4,29,185,419,473,784,46,49,401.2513536277223,0.00020990764063811922,0.0006934448842509296,0.0,4.03622406141298
745,2.61,0.3606554825858259,14.209903825204645,20.736328550530672,11.805533941299135,11.853387905007935,11.507127517196302,4.100656727566995,7.4,31082,0.7,596849,23.66896819798643,12.057656124078285,9.643812756660397,10.716445868217924,8.193864779868946,Brevard County,FL,12009.0,1015.66,30.0,63.47681844824997,2794.0,85.80529706513958,4.141569247922609,23229.738725841085,2.7269268760423397,1621.0,231000,0,0,0,2,8,8,9,7,38,120,235,250,330,47,38,587.6464564913456,1.507919088412647e-05,0.00020105587845501961,0.0027159298247965567,0.9407739646041335
746,2.7,0.733205627848603,13.556597749741284,22.16570887553119,12.1826628795385,6.1761014598058,13.977145121870663,3.7761190743554174,7.5,30626,0.3,112067,31.53827620976737,11.702820634084967,10.052914774197578,10.542800289112762,11.476170505144243,Flagler County,FL,12035.0,485.46,26.0,54.3335,240.0,81.625,3.878305,11022.5,2.5,130.0,0,0,0,0,1,2,2,4,3,20,44,106,116,147,45,38,230.84703168129198,3.569293369145244e-05,0.0003926222706059768,0.0011600203449722041,0.4274228809551204
747,2.65,0.4465670160640079,12.801587793834894,21.68175897785772,11.730757303231409,2.502946101842089,14.465980276623455,5.2791043850400055,8.3,33010,0.4,754610,28.65851234412478,9.5779276712474,9.025191820940618,21.896476325519142,17.734856415896953,Lee County,FL,12071.0,784.51,26.1,43.358931711481006,2343.0,87.9726845924029,4.279699551856593,42799.040119504905,3.525394793000427,1646.0,5210000,175800,2,8,16,32,36,68,30,212,584,887,944,1285,54,38,961.8870377687983,9.011277348564159e-05,0.000773909701700216,0.002181259193490677,0.5991174248949847
748,2.88,1.2313640510197696,10.742408125224356,18.89793082098621,14.566256211982994,5.782372294144187,14.225070558905573,7.1286724387199625,12.1,24985,0.3,708009,20.25765209199318,16.672104450649634,15.119016848655875,23.619615004894012,9.08067552813594,Polk County,FL,12105.0,1797.84,37.6,89.41394902749832,2982.0,88.76257545271629,4.1017503487592215,49277.03655264922,2.936681265709973,2520.0,20003000,3151900,0,1,8,17,18,33,13,76,242,379,400,655,51,38,393.8109064210386,4.660957699690258e-05,0.00034180356464395226,0.003559276788854379,1.1535164101021138
749,2.31,1.0242577063664262,7.297836157860787,40.733790730858686,9.967943079419065,6.977266952051448,11.313747336734496,4.605250298090267,8.0,30203,6.8,209983,12.533395560593,14.840248972535873,13.319173456898891,6.094779101165331,12.060500135725276,Champaign County,IL,17019.0,996.27,31.1,181.65409592641262,761.0,61.76084099868594,3.8441102233902766,47340.78449408673,1.4218134034165568,187.0,0,0,0,0,2,5,5,6,3,33,85,99,102,279,46,51,210.7691690003714,2.8573741683850596e-05,0.0004047946738545501,0.0008905482824800103,0.822923760494902
750,2.57,1.2077727952167414,6.401594419531639,26.07075236671649,9.881415047334327,13.801694070752365,11.270553064275038,7.368211260587943,11.6,26342,0.8,110024,16.672725950701665,16.23918417799753,14.520468261470224,10.625863447974988,5.225223587580892,Kankakee County,IL,17091.0,676.56,41.4,87.2767085271318,645.0,63.67441860465117,3.379459906976744,40738.232558139534,2.7956333865847163,428.0,0,0,0,0,9,19,23,30,3,51,185,289,299,557,45,51,162.62267943715267,0.0002726677815749291,0.0016814513197120629,0.0038900603504689888,1.7541627281320444
751,2.3,1.840305920984268,8.104204335266122,27.924642018413447,9.301286447617263,4.25629195502629,11.491780451815364,4.750919633393604,9.8,34396,1.1,195348,17.75446894772406,14.61750312263243,12.47773204742306,2.351188647951348,3.2152875893277635,Sangamon County,IL,17167.0,868.3,30.3,118.47086847014928,1072.0,73.09701492537313,3.567866796400982,65243.06063432836,2.933971292919253,349.0,0,0,1,2,2,5,6,19,4,17,43,76,95,262,42,51,224.97754232408155,9.72623216004259e-05,0.0002201199909904376,0.0017865552757130865,0.9746708438274396
752,2.45,0.14054451802796172,7.935982339955848,20.28476821192053,9.590139808682855,25.084621044885946,9.799852832965415,6.487858719646798,12.0,28844,1.0,284081,17.448544605235828,14.928488705686052,12.931523051524039,13.11984962035476,8.420485706541445,Winnebago County,IL,17201.0,513.36,33.3,77.25494668521094,2157.0,70.98284654612887,3.146108076031525,19043.96383866481,2.7445526193787666,802.0,0,0,0,1,4,7,8,25,5,18,80,252,302,932,43,51,553.3757986598099,8.80030695470658e-05,0.00028160982255061057,0.002823138471069871,1.1162309341350038
753,2.56,0.6942877910619846,7.825149760633633,22.074341429180137,7.1007845201393565,30.92713737875028,11.20635636764669,2.4162217710604805,7.7,30152,0.2,82753,16.372820320713448,2.94490834169154,1.5938999190361682,6.926637100769758,13.104056650514181,Bartholomew County,IN,18005.0,406.91,32.0,52.05429629629629,513.0,60.487329434697855,3.4332170565302143,18805.653021442493,2.4366471734892787,167.0,0,0,0,0,4,8,10,26,5,13,108,163,198,360,43,48,203.369295421592,0.00031418800526869116,0.001305088637269948,0.002018053726148901,1.1709545273283197
754,2.67,0.4423227032591604,14.001606389357104,22.59465818975757,8.327771304456032,13.28269058904714,10.556353722411394,2.956548299150424,2.8,48847,0.0,330086,12.514314451385395,5.1313900013935765,3.7687148197742415,4.107414431390607,8.90828450767376,Hamilton County,IN,18057.0,394.27,25.5,68.19314008489992,1649.0,81.94057004244995,3.3383170952092183,36966.77258944816,2.5136446331109763,393.0,4567000,0,0,4,22,42,50,82,18,179,443,645,699,936,51,48,837.2080046668527,0.00024842010869894515,0.0013420744896784475,0.0011905988136425053,0.4916900444126924
755,2.52,0.7555377482685594,11.067864842691698,21.94951634136569,7.627878579741668,8.779119684047851,11.450212733482154,4.82857306393452,6.0,34955,1.4,487204,12.940780453362455,8.230227994844048,6.521498181459923,8.527023587655274,9.929310925197658,Polk County,IA,19153.0,573.8,31.8,58.1603891213389,2390.0,80.44769874476988,4.086412573292618,14427.259832635986,2.5753138075313804,983.0,1340000,0,0,1,4,20,24,61,12,81,163,486,660,2368,51,0,849.0833042872082,0.00012520422656628436,0.0003345621136115467,0.002017635323191107,1.020722325760886
756,2.7,0.3106370041374205,10.155847245905539,20.04864443298833,9.809520032782117,11.139310782408693,10.8220644803109,6.050151352923293,13.1,22433,0.8,165324,12.305533376884176,23.611816796109466,21.085867750598823,29.319397062737412,17.768745009798938,Wyandotte County,KS,20209.0,151.6,39.3,72.38508590604027,745.0,83.36912751677852,3.48978852173476,10966.241610738256,2.5154362416107383,336.0,5738000,0,1,4,20,47,50,65,16,93,315,490,555,1086,51,42,1090.5277044854881,0.0003931673562217222,0.0019053494955360384,0.002032372795238441,0.7288717911495013
757,2.71,0.7828270395352271,8.564324750135395,18.113337600315106,6.292156959283148,13.519767613608387,15.186352222933388,8.780956132145143,8.7,26789,0.0,81069,16.15660733449284,1.930454304358016,0.0,2.0982126336824187,1.567800268906734,Bullitt County,KY,21029.0,297.02,34.0,68.667,122.0,74.8360655737705,3.5686699999999996,16045.0,2.0,217.0,1869000,0,0,1,2,2,2,4,0,6,14,36,43,83,37,46,272.9412160797253,4.934068509541255e-05,0.00017269239783394394,0.002676732166426131,0.6192255979474197
758,2.42,0.2892754016698605,11.881438857936535,23.44514471602449,10.040049500556098,11.042331329988036,10.086521541618584,8.187433751233598,11.5,32955,2.7,770517,16.14772938170086,23.40441547688111,21.827162801080323,5.711749383855256,8.106634895790748,Jefferson County,KY,21111.0,380.42,31.8,126.8942633114711,4739.0,83.49229795315469,3.654220315762615,52702.83139902934,2.338067301939424,2216.0,1869000,0,1,7,26,78,81,112,33,206,380,1008,1121,1691,52,46,2025.437674149624,0.00014535694864616875,0.0004931753614780725,0.0028759910553563385,1.0899175488665378
759,2.58,0.4317077403679278,6.866105518917043,28.761714682401944,12.853609857688305,13.59337035751475,10.98359944463728,4.403852828878862,12.0,26814,0.1,92368,13.769920318725099,6.010739650095272,4.287199029967089,2.5452537675385414,2.3222328078988395,Madison County,KY,21151.0,437.29,35.2,97.31827707808563,397.0,89.5969773299748,3.662631511335012,43705.390428211584,3.226700251889169,274.0,0,0,0,0,1,1,1,1,2,10,14,23,27,34,41,46,211.22824670127375,1.0826260176684566e-05,0.00015156764247358393,0.0029663952884115712,0.9429672613892421
760,2.5,4.475043029259896,8.771084337349397,21.662650602409638,9.493975903614457,6.037865748709122,10.220309810671255,7.578313253012048,11.8,29105,1.2,127185,13.864842552187758,23.788968824940053,23.37382552974014,6.765734953021189,4.248928725871761,Bossier Parish,LA,22015.0,840.06,30.8,52.39281328320803,798.0,76.80451127819549,3.2026042207992838,6875.291979949876,1.6867167919799495,1461.0,290000,0,0,1,9,12,12,21,12,75,178,255,265,312,49,49,151.39990000714235,0.00016511381059087157,0.0013995361088178638,0.011487203679679207,3.1135747139992844
761,2.76,7.652022112307245,7.212362202178903,22.95283354346491,12.80509488248796,7.319044386254162,13.858985549413244,2.233860278666796,19.6,22350,0.0,70941,14.633286815804682,34.21716637769414,32.21691264571968,4.300756967057132,3.218167209371168,Iberia Parish,LA,22045.0,574.11,41.4,32.84980034129693,586.0,69.79522184300343,3.90637319112628,2213.4675767918093,2.4624573378839587,415.0,0,0,0,1,5,12,15,26,3,49,128,228,240,286,43,49,123.56691226420024,0.0003665017408832692,0.0018043162628099407,0.0058499316333291045,1.0219760082322153
762,2.74,1.9437857501041165,12.914658711338891,22.901314838896113,9.476699218916002,6.652387873224713,11.345691289086073,3.6376926149740334,9.5,33701,0.1,258111,16.909004265606658,13.345033725800139,12.768537567170712,5.738228901519114,4.360914490277438,St. Tammany Parish,LA,22103.0,845.55,30.1,24.983130248500427,1167.0,75.51842330762639,3.6441934447300777,14618.354755784065,3.1353898886032563,1086.0,0,0,1,6,32,89,93,136,47,270,845,1111,1138,1463,53,49,305.25811601915916,0.0005269050912204439,0.0032737853094211406,0.0042074921254808976,1.1099875634901224
763,2.29,0.4905801791980377,6.595577964773617,26.19493748509522,11.855687663952578,10.41460838755834,12.540455830749838,7.263312097570948,11.7,23511,1.3,70975,19.932370553011626,11.008101444170485,9.114476928495947,1.8612187389926031,1.4413525889397676,Allegany County,MD,24001.0,424.16,37.2,85.9775842450766,914.0,81.05032822757113,3.2509174507658645,989.08533916849,2.3708971553610505,153.0,0,0,0,0,0,3,3,12,0,0,11,77,105,146,31,42,167.3307242549981,0.00016907361747094048,0.0001549841493483621,0.002155688622754491,8.364917224374793
