,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,employed,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,FIPS,area,domestic_passengers,intl_passengers,order started,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,cases_march1,cases_march15,cases_april1,ten plus cases
441,3.14,2.795378307864331,3.4631631258541438,37.343148217169826,12.172319542800349,2.0499440924338432,10.669027208348863,32196,23.4,18125.0,1.4,110445,18.255240164787907,97.83783783783785,Navajo County,AZ,4017.0,9950.42,0,0,03/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,0,0,171,3/21/20
442,2.46,2.724268558072056,6.335133392439751,32.94914161360522,8.779318126863867,11.503586684935925,12.222938663657613,49628,14.1,25108.0,1.1,108558,13.971333296486671,99.17371359089151,Craighead County,AR,5031.0,707.21,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,11,4/1/20
443,3.33,0.5888971648626805,8.958970539294148,21.567434219214697,9.533710506436769,8.084393802528222,12.369798682535405,946515,11.7,25486.0,1.3,2171603,11.566018282347189,98.0742336421528,San Bernardino County,CA,6071.0,20056.94,3341000,212000,03/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,4,6,6,8,13,13,13,16,17,20,24,25,25,31,31.0,31,39,0,0,183,3/21/20
444,2.87,0.7248370610608617,15.436464707456903,21.112342274484416,12.167041203164782,9.144936287295431,10.256158064777175,1606430,7.5,37841.0,2.6,3343364,14.052343687375949,96.88825386646505,San Diego County,CA,6073.0,4206.63,11661000,505200,03/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,6,7,7,7,9,15,16,17,18,19,19,31,36,40,44,45,45,47.0,53,60,2,16,733,3/14/20
445,3.17,5.664742364073148,10.623804971319313,18.37157425111536,7.726320047065744,10.321677207432463,11.57461881649262,326352,11.7,27217.0,1.6,752660,12.734036616799084,98.56535487471102,San Joaquin County,CA,6077.0,1391.32,0,0,03/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,4,4,6,6,8,9,9,11,11,11,13,13,14,14,14,15,16,17.0,17,17,0,8,151,3/17/20
446,2.92,10.748914994444391,13.322063837263412,22.719588979952327,11.282633263373821,6.784489881195452,8.315843455303469,210598,7.0,37172.0,2.4,446527,15.318670539519449,98.44107971074536,Santa Barbara County,CA,6083.0,2735.09,401000,0,03/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2.0,2,2,0,0,99,3/22/20
447,3.31,15.902409057001185,6.529465970424327,22.45875202948791,9.278050813989204,7.873864583790426,10.735991048312783,182312,17.8,22606.0,1.1,465861,11.295643979641993,99.05078982786712,Tulare County,CA,6107.0,4824.22,0,0,03/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,6,7,7,9,11,11,11,13,13.0,15,17,0,2,45,3/21/20
448,2.42,5.617283950617285,10.272753373528568,26.57048521389607,7.796439850703416,5.292850990525409,11.52885443583118,69660,11.3,28679.0,0.4,153207,18.798749404400578,99.38514558734262,Mesa County,CO,8077.0,3328.97,221000,0,03/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,16,3/29/20
449,2.5,0.25207993465735845,10.830410747191346,25.658434990896502,7.1698578445294245,11.394893675105289,11.08667366766398,454221,7.2,40806.0,3.3,892697,17.102555514357054,98.69597410991636,Hartford County,CT,9003.0,735.1,3194000,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,7,11,13,18,26,29,31,48,48,75,88,101,116,133,153.0,213,243,0,2,469,3/18/20
450,2.5,2.2334099202594944,7.659818894445197,25.694350587917285,9.671915123665359,15.213204487092847,11.942492228679551,59192,10.2,31400.0,0.5,117027,16.17233629846104,98.38498807967392,Windham County,CT,9015.0,512.91,0,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.0,1,1,0,0,19,3/30/20
451,2.48,1.1923021617217084,11.140535876911278,19.52259981785937,14.009250826822605,6.933326942433975,14.385515026602118,83452,9.1,28801.0,0.7,185287,16.691403066593992,97.34843782888169,Bay County,FL,12005.0,758.46,512000,0,04/03/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.0,2,2,0,0,10,4/1/20
452,2.78,0.2078724364026457,14.856868062141835,20.472300972160713,10.77607422166004,4.5849076185299324,12.097703127745474,973193,9.3,32368.0,2.4,1951260,16.63156114510624,99.37537796090729,Broward County,FL,12011.0,1209.79,23939000,14306200,04/03/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,5,10,11,11,12,12,17,22,31,40,46,47,58,66,72,76,76,77,78.0,92,101,0,36,1232,3/13/20
