,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,area,domestic_passengers,intl_passengers,deaths,cases_march1,cases_march15,cases_april1,ten_plus,order,density,death_prc
101,2.49,9.663288413706054,8.074395812451275,18.10520844934477,12.462412295355833,4.685005754167131,11.86843375283068,8.7,28050.0,1.1,65507,22.68765170134489,98.2826262842139,Mason County,WA,959.42,0,0,0,0,0,6,14,29,68.27770944945905,0.0
102,2.65,0.7122967879844743,10.128489996437343,23.326489283906174,9.860822035964071,8.69639609232904,11.131424499821868,5.2,35797.0,4.3,891299,13.828917119844188,97.64725417620798,Pierce County,WA,1669.51,21381000,2595600,28,0,26,377,36,29,533.8686201340513,3.1414822635277275e-05
103,2.49,2.4609006971923875,9.732428867533443,36.47635198794046,14.448841153193893,5.9902016205012245,11.609195402298852,6.8,31732.0,1.4,106420,12.381131366284533,98.66754369479422,Monongalia County,WV,360.06,0,0,2,0,0,32,22,28,295.561850802644,1.8793459875963165e-05
104,2.28,6.563969980968796,7.3718984523681295,28.683256131279396,15.619950447053752,2.5889619016840824,16.180114187223953,17.4,24174.0,0.0,74254,20.863522503838176,96.97120693834677,Raleigh County,WV,605.35,0,0,0,0,0,3,0,28,122.66292227636904,0.0
105,2.45,0.9409293397558944,8.669733077396689,22.350512476911373,9.551265799862373,16.336242801781896,10.808011299844262,5.8,33091.0,0.6,263378,14.948856776192393,98.89854126009008,Brown County,WI,529.71,307000,0,1,0,0,11,15,27,497.2116818636612,3.7968243361252647e-06
106,2.48,1.0454170304893364,6.50574740140904,23.20251665610086,8.060715524562516,21.559034962860185,11.55221702570482,7.9,28654.0,0.8,163129,16.64388306187128,99.2692899484457,Rock County,WI,718.14,0,0,4,0,0,17,20,27,227.15487230902053,2.4520471528667497e-05
107,2.43,1.9903691813804167,6.489820055757371,18.91864492692405,7.025428740390304,32.971192025006324,10.049843710399594,4.2,31211.0,0.3,115456,17.925443458980048,98.0278201219512,Sheboygan County,WI,511.27,0,0,2,0,3,12,16,27,225.82197273456296,1.732261640798226e-05
108,2.45,3.016829327938463,6.567217269513796,22.293857406460504,8.87930459527356,3.1346568551166047,11.969498232587092,5.7,34448.0,0.0,98976,16.33022146783059,96.25060620756548,Laramie County,WY,2685.91,0,0,0,0,0,29,22,27,36.8500806058282,0.0
109,2.34,0.4955474188590543,20.480743151613787,21.905230087695507,6.929753186872796,11.792559443088331,10.834237410722356,8.4,35822.0,0.1,366519,15.187480048783286,98.52940775239485,Madison County,AL,801.59,580000,0,4,0,0,105,25,17,457.23998552876157,1.0913486067570849e-05
110,2.53,5.95073346249654,5.365545055553358,22.316238978292674,8.240085405875607,14.147325135423667,11.6049187457989,9.4,26348.0,0.0,63711,18.930796879659713,98.90913656982308,Walker County,AL,791.19,0,0,0,0,0,32,21,17,80.52553748151519,0.0
111,2.69,1.37170896041598,10.650701234025412,17.701856530814016,7.590904097550258,15.41836024753744,19.710718078289204,6.1,35872.0,0.1,272608,13.312155182533159,99.36612278436435,Benton County,AR,847.36,755000,0,0,0,0,39,21,0,321.714501510574,0.0
112,3.31,1.2893092051441477,10.695563149504704,20.397918780064792,11.976738206654105,8.28177810605246,12.816986344915929,9.4,28961.0,1.2,2450758,14.404727027311552,99.07420479704643,Riverside County,CA,7206.48,8418000,212000,54,0,14,371,33,33,340.07698626791444,2.2033999276958395e-05
113,2.95,0.5409098841766604,21.1805757544983,19.849696859745013,7.7960633671098,16.08837162066895,8.181681040645147,4.1,58588.0,4.1,1937570,13.483487048209872,99.47196746440129,Santa Clara County,CA,1290.1,33736000,7714000,69,3,91,956,44,35,1501.8758235795676,3.5611616612561095e-05
114,2.75,5.134681999807967,13.382523468716993,22.772964628895146,10.909722068349176,8.81064752239776,11.716263026892085,7.1,42131.0,2.5,274255,16.535341197061133,99.42061220397076,Santa Cruz County,CA,445.17,6547000,471600,2,0,7,49,30,33,616.0680189590494,7.292483272866493e-06
115,3.11,4.377230557383335,9.241643171825364,21.213771826235494,8.269893630464999,11.914608053755614,11.495840650505702,11.8,26191.0,1.0,549815,13.187526713530914,99.50983512636068,Stanislaus County,CA,1494.83,0,0,4,0,2,39,23,33,367.8110554377421,7.275174376835845e-06
116,3.0,10.746766999725912,6.241746193905264,21.630578327062526,9.221837390676002,8.247576807116339,13.659581890215035,11.3,27657.0,0.6,96807,15.353228588841715,98.80483849308418,Sutter County,CA,602.41,5768000,132700,3,0,0,10,15,33,160.69952358028587,3.0989494561343705e-05
117,3.08,5.619532588516587,13.508831375842929,18.963476617494766,10.016846666698482,8.767425323451228,10.587867536520996,6.1,36791.0,1.1,850967,15.537500279094255,99.12135253188431,Ventura County,CA,1843.13,0,0,13,0,5,149,30,33,461.69667901884293,1.5276738110878564e-05
118,3.02,1.8740285044989815,11.07377162831768,17.956885668206464,9.07823777101532,8.06897709277463,13.495851303719597,6.5,31072.0,3.4,511868,10.375526502926537,99.36214023928044,Adams County,CO,1167.65,29883000,1458900,28,0,6,181,29,26,438.3745129105468,5.470160275696078e-05
119,2.52,1.304045520979666,8.603294878889788,28.706029259432693,10.185461098576761,6.195280462020914,13.693187461864829,14.0,24443.0,0.7,167529,18.403977818765707,98.10003044249056,Pueblo County,CO,2386.1,0,0,4,0,1,21,18,26,70.21038514731151,2.387646317950922e-05
120,2.47,0.2566717307305432,9.263768357231553,30.148060278546637,8.513408207483254,10.744602378491374,11.596243805771186,8.7,38305.0,3.7,857620,17.349059023810078,98.77661435134442,New Haven County,CT,604.51,0,0,214,0,4,611,29,29,1418.7027509884037,0.0002495277628786642
121,2.7,2.3273099666347328,11.95038155330184,20.911103035908962,14.58326451058769,4.041822206071818,14.095999471441312,4.2,37361.0,0.1,157413,32.64279316193707,99.24720321701513,Indian River County,FL,502.87,0,0,2,0,0,33,24,18,313.02921232127585,1.2705430936453788e-05
122,2.59,1.359939662178359,12.825295111584046,19.999181463659912,11.97401731789028,8.994545039962112,14.43547302630425,6.2,35182.0,0.4,394855,27.29786883792785,99.17539349887932,Manatee County,FL,742.93,662000,0,20,0,4,58,27,18,531.4834506615698,5.0651504982841804e-05
123,2.65,1.1047848983369746,16.76107853344173,19.715450382869843,12.187144872518713,4.318205775031658,12.586548222250785,8.7,38805.0,1.4,1485941,23.879682975299826,99.1452554307338,Palm Beach County,FL,1969.76,16610000,4158700,112,0,5,567,30,18,754.3766753310048,7.537311373735566e-05
124,2.61,4.9182270680255975,5.163150825630086,24.80445603223513,12.925653788417476,5.400173816860236,12.021016038555741,10.6,21696.0,0.0,74163,23.34587327912841,98.6704960694686,Putnam County,FL,727.62,231000,0,1,0,0,13,21,18,101.9254555949534,1.3483812682874209e-05
125,2.53,0.43635339933374,8.113983640657501,27.26817748166221,12.73714008664508,9.238492938582086,12.343014435633965,20.1,23403.0,1.6,153095,15.659557790914139,97.6752996505438,Bibb County,GA,249.76,0,0,1,0,0,22,20,18,612.9684497117232,6.53189196250694e-06
126,2.81,0.35385973456714964,16.75316571289419,19.166260806039208,8.349567758431755,9.352550834043587,11.685742116157313,6.9,36567.0,0.3,254149,14.247154228425055,99.52547521335907,Cherokee County,GA,421.67,0,0,8,0,6,83,28,18,602.7201365997106,3.147759778712488e-05
127,2.59,0.11039758287397496,17.816199392686986,23.00943305662361,8.563517767189941,5.774020947751881,9.995654831978417,10.3,36987.0,7.7,756558,12.423237874690376,99.2609951913799,DeKalb County,GA,267.58,45711000,6133500,18,0,10,365,32,18,2827.4086254578074,2.379196307487331e-05
128,2.91,0.0,9.366246993917104,17.646060263120667,8.04498514641392,12.389305418022351,10.724289149809026,10.4,27631.0,0.6,145331,11.894227659618387,99.27269474509913,Douglas County,GA,200.07,45711000,6133500,6,0,0,55,23,18,726.4007597340931,4.128506650336129e-05
129,2.9,0.2784364594779936,20.00280915122321,18.95185610535969,7.944940636024886,9.516412879132137,10.781357150529194,3.9,44262.0,0.9,236612,12.001927205720758,99.75191452673576,Forsyth County,GA,224.02,0,0,5,0,0,48,21,18,1056.2092670297295,2.1131641674978446e-05
130,2.44,0.2656532554916053,21.81477707707983,18.66640964209328,10.506430204059154,5.676204114229064,8.734062181587861,9.2,47866.0,7.4,1050114,11.682064994848178,99.15104455325803,Fulton County,GA,526.64,45711000,6133500,63,0,20,624,33,18,1993.9883032052255,5.999348642147424e-05
131,2.41,0.7612819488817891,12.549920127795527,22.182008785942493,16.308905750798722,7.425619009584667,12.053214856230033,11.3,34518.0,0.2,85219,19.89579788544808,98.74558490477476,Glynn County,GA,419.75,0,0,0,0,0,18,17,18,203.0232281119714,0.0
132,3.1,0.14787227055964786,13.115507733635011,18.662200839355208,9.665931542341678,9.629704954568467,11.501835692298567,7.8,30556.0,0.8,927781,10.099905042245961,99.56185780911659,Gwinnett County,GA,430.38,0,0,32,0,4,250,28,18,2155.7251731028396,3.4490898175323704e-05
133,2.58,0.7497284552414761,8.065541632447612,22.94222057382043,12.088377884335179,10.937293029909661,11.770471825575544,15.1,24819.0,1.2,194160,13.435311083642356,95.26370004120314,Muscogee County,GA,216.39,0,0,4,0,0,21,17,18,897.2688201857758,2.0601565718994644e-05
134,2.77,4.094277730530919,13.428170663014546,22.068455175003596,16.521796755061242,2.8650003865652027,11.877491964966149,11.2,32572.0,1.2,200983,21.217217376594046,99.36014488787607,Hawaii County,HI,4028.42,2305000,107100,0,0,0,15,19,27,49.8912725088248,0.0
135,3.14,2.9890037568212366,9.356404420434913,10.324402884799957,31.987824608550202,1.3985246935585598,11.185455343186991,3.6,32909.0,1.5,72133,20.39149903650202,99.06422857776607,Kauai County,HI,619.96,1620000,0,0,0,2,12,19,27,116.35105490676817,0.0
136,2.58,1.517311825668745,13.706454427443552,22.509416696814284,9.402225958162203,8.45012874805814,11.65755144602158,5.9,34407.0,0.4,469966,14.357634382061686,98.27625828251404,Ada County,ID,1052.58,1936000,0,9,0,2,195,26,27,446.4895779893215,1.9150321512620063e-05
137,2.95,4.799163264074663,10.206770320011264,19.34147273568397,8.207454190719472,13.19468189955146,12.81855301003681,7.4,22025.0,0.1,223499,14.286417388892119,99.36465040112036,Canyon County,ID,587.37,1936000,0,5,0,0,53,21,27,380.5080273081703,2.2371464749282996e-05
138,2.76,0.29379340129791903,14.668644231534204,19.956641322013482,7.945491947674088,15.294304840487799,12.306363440053644,5.4,45088.0,5.0,700832,14.24036002922241,97.59157686863612,Lake County,IL,443.67,33144000,6707400,70,0,3,477,29,31,1579.6244956837288,9.988128395963654e-05
139,2.68,1.3446380075511692,12.192669223867474,20.08165379033764,7.356067129532057,15.25709502791042,11.898209758711848,4.2,39505.0,2.5,308570,14.459279904073627,99.53138671938295,McHenry County,IL,603.17,0,0,13,0,2,69,26,31,511.5804831142133,4.212982467511424e-05
140,2.4,1.9280737467520648,7.980404812736872,25.202323618489647,6.843420551776641,13.433626268142927,11.093457789252437,6.5,31498.0,0.9,132328,19.087419140318,98.2414908409407,Tazewell County,IL,648.97,326000,0,3,0,0,4,12,31,203.90464890518822,2.267093887914878e-05
141,2.53,0.6523009021873175,7.30349840981372,20.794119556045953,9.50541961446096,17.212955150256374,12.831829687804243,8.6,30098.0,0.1,117360,15.64502385821404,99.09338786639401,Clark County,IN,372.86,1869000,0,9,0,0,38,21,28,314.7562087646838,7.668711656441718e-05
142,2.23,0.9136811733589804,4.393226393707279,31.27125339195549,6.811390100642325,18.438498265379728,9.85126919245698,15.8,22298.0,0.0,65936,19.007825770444068,98.65475612715359,Grant County,IN,414.07,0,0,2,0,0,9,14,28,159.2387760523583,3.033244358165494e-05
143,2.67,0.7313308506468051,8.602018816150531,23.09878479027833,8.159790278322227,15.237896903175224,12.773177185417484,4.5,31360.0,0.5,156225,14.543126900304047,98.76524243879021,Johnson County,IN,320.43,4567000,0,30,0,3,118,25,28,487.5479823986518,0.00019203072491598655
144,2.5,1.0413517011163391,9.704768931193383,26.089428042718396,7.758735380559018,18.122664215478768,10.454638913414206,8.0,33159.0,0.6,169594,16.15328372466007,98.97696852482989,Porter County,IN,418.15,0,0,2,0,0,27,18,28,405.5817290446012,1.1792870030779392e-05
145,2.39,1.0779328030599384,6.303878529722838,24.383883165992962,12.326683183378973,19.108677069297745,15.024412859854245,11.1,28532.0,0.3,132408,16.024711497794694,98.8558093166576,Black Hawk County,IA,565.77,0,0,0,0,0,7,12,0,234.03149689803277,0.0
146,2.36,0.5551930719497005,7.504596951183344,42.04638472032742,11.767008719378376,8.768017082863754,10.789489293552403,8.5,36857.0,5.0,151260,11.616422054740186,98.90189078408041,Johnson County,IA,614.04,596000,0,3,0,14,76,36,0,246.3357435997655,1.9833399444664816e-05
147,2.56,0.5642665938925967,10.848687458111431,23.3010799725492,9.088464641032537,17.339358598242992,10.700998904375677,9.3,29479.0,0.5,513607,14.467871349105446,98.90071591703385,Sedgwick County,KS,997.51,809000,0,3,0,0,64,22,22,514.8890737937464,5.8410418861113655e-06
148,2.74,0.6803770832164301,10.323494753380842,21.168845743785425,7.235845350990405,11.790864710173393,13.625778575837495,2.3,35213.0,0.2,131533,13.200489610972152,99.32260345312584,Boone County,KY,246.36,4102999,136900,2,0,0,8,12,26,533.9056665043026,1.5205309694145196e-05
149,2.57,0.9295826858096068,10.200696711767586,22.490578232747353,13.147226697462658,4.948744635652062,11.167348645784323,11.6,29096.0,0.9,434051,17.104211256280944,99.2143780339177,Jefferson Parish,LA,295.63,6465000,0,261,0,12,1433,33,29,1468.2237932550825,0.0006013118274119861
150,2.69,7.580991504061244,8.979086919988797,23.111754271309863,7.697693959480906,10.468210251143683,11.667911492857812,10.6,27836.0,0.4,98115,15.835499159149975,99.23559088824335,Lafourche Parish,LA,1068.21,0,0,16,0,1,105,26,29,91.84991715112197,0.0001630739438414106
151,2.3,0.8553385866894757,9.848222897595953,25.149684252670657,9.239476605579721,13.315073977688401,13.540737775027752,4.8,34810.0,0.8,206229,20.51796789006396,99.03844755102337,York County,ME,990.71,1062000,0,6,0,0,59,24,19,208.162832715931,2.9093871375994646e-05
152,2.74,0.4628631056132354,21.40771011011945,25.26742877795979,8.189878804484058,4.979567566937352,7.0041564407342864,3.6,52654.0,3.5,323196,13.842683696580405,98.78958898006165,Howard County,MD,250.74,12695000,604300,10,0,0,142,28,22,1288.9686527877482,3.094097699228951e-05
153,2.83,0.16588554944786305,20.785110113081558,21.40168050792409,8.958343519288125,2.6457872055094955,8.027463662333853,4.4,53493.0,13.4,1052567,15.547228822488261,99.19131038689224,Montgomery County,MD,491.25,31586000,4637000,56,0,7,447,31,22,2142.6300254452926,5.320326402024764e-05
154,2.44,0.31742702324768396,12.719454640797062,30.74672260094389,9.22985492046845,4.50480685194896,8.84041251529453,13.9,31433.0,16.2,602495,13.953476792338526,98.6716902214956,Baltimore city,MD,80.94,12695000,604300,31,0,1,221,27,22,7443.72374598468,5.145270915111329e-05
155,2.64,2.186850218685022,7.1108482110848215,17.794149279414924,7.3582132358213235,26.910805191080517,9.665160966516098,8.6,28267.0,0.6,117327,16.882729465510927,99.1374534420892,Allegan County,MI,825.23,1780000,0,0,0,0,5,12,28,142.17490881330053,0.0
156,2.63,0.9332150536371006,9.890258374554982,23.62881716387221,8.395704332091789,18.32062414080767,11.004124123183212,7.6,32749.0,1.7,653786,13.727886494969304,99.31108956141613,Kent County,MI,846.95,1629000,0,16,0,3,119,27,28,771.9298659897278,2.447283973654988e-05
157,2.49,0.07408589404577368,10.251892039755633,20.38934986778517,10.505379775690708,21.36933527856296,10.785310476885199,7.8,31940.0,1.0,874759,17.03406309623565,99.25785273429597,Macomb County,MI,479.22,0,0,354,0,2,1088,29,28,1825.3808271774967,0.00040468288980164823
158,2.43,0.4371828693269729,14.962138607034204,23.853454719639174,9.006899689563424,11.733428663879286,11.367602403799276,5.5,45487.0,7.0,1259428,14.042882959565773,99.34962538549246,Hennepin County,MN,553.59,16845000,1477300,46,0,6,218,31,25,2275.0194187033726,3.6524517479363645e-05
159,2.49,4.112143722997544,7.040064650483324,33.94461194169024,8.55997264787244,15.72436515090293,6.83181549746682,5.6,29771.0,0.6,66523,15.478856936698588,96.21033326819295,Rice County,MN,495.68,0,0,0,0,0,4,0,25,134.20553582956745,0.0
160,2.65,4.851101441392438,3.4165080228447096,24.97620342670655,6.703834647810716,14.28134348653794,14.22015229806908,15.2,23640.0,0.0,68461,17.34564204437563,98.80077708476361,Jones County,MS,694.8,0,0,0,0,0,6,11,25,98.53339090385724,0.0
161,2.59,1.4084240416469476,12.685281590156176,20.439185991481303,8.054898248935164,10.424988168480832,10.780880265026028,6.7,32467.0,0.0,104954,17.144653848352608,99.34066352878405,Cass County,MO,696.84,0,0,4,0,0,17,16,15,150.61420125136328,3.81119347523677e-05
162,2.44,1.0208007386698812,8.869168226935805,18.451358075354587,7.7329503193208335,9.27184590525533,9.269281079278773,5.4,31852.0,1.0,76796,16.894109068180637,95.1221417782176,Cole County,MO,393.75,0,0,1,0,0,25,20,15,195.03746031746033,1.3021511537059222e-05
163,2.54,2.5298746721072574,8.411541824540949,18.3853104051297,8.139512289905761,18.323132225784512,12.307393374137769,5.6,30802.0,0.2,103670,17.312626603646187,98.9765602392206,Franklin County,MO,922.68,0,0,4,0,0,16,16,15,112.35748038323146,3.858396836114594e-05
164,2.4,0.6595636732623034,13.234589291766179,25.24991828148469,8.455610301947408,10.472002133705528,11.140589937492855,6.8,40843.0,1.6,996945,18.107418162486397,98.76833727036095,St. Louis County,MO,507.8,7451000,136100,66,0,2,605,27,15,1963.2630957069712,6.62022478672344e-05
165,2.03,0.32083264914297266,13.054983642587375,29.4079753438846,12.314794932359884,8.217863052457401,7.9235559372986915,17.0,31537.0,10.1,302838,13.782616448398151,98.44702448173612,St. Louis city,MO,61.91,7451000,136100,27,0,0,195,25,15,4891.584558229689,8.91565787648842e-05
166,2.49,1.1537862593258492,11.28020725682008,20.40432068179566,11.304273964069822,14.253153446494045,13.21403796876991,4.5,35835.0,1.2,130090,14.745176416327155,99.09601045430088,Strafford County,NH,368.98,0,0,0,0,0,28,19,25,352.5665347715323,0.0
167,2.6,0.2742881728911856,10.798976349367836,24.567166988611664,7.144489810552923,7.715027137498151,12.748573656682638,3.7,42961.0,3.6,445384,16.90114597740377,96.40175668636502,Burlington County,NJ,798.58,13748000,1914800,52,0,3,255,29,31,557.7199529164267,0.00011675318376951126
168,2.65,0.3022962340787269,11.358628832974231,27.18434389544202,8.189590459612006,7.137437258315176,12.569031069560594,9.3,34891.0,7.8,507078,15.626787200391266,98.93684995207838,Camden County,NJ,221.26,13345000,1914800,60,0,2,289,28,31,2291.774383078731,0.00011832499142143812
